bookingId,user_id,flightId,bookingDate,statusId_x,name,email,phone,total_payment,last_payment_date,total_claim_amount,claim_count,origin,destination,departureTime,arrivalTime,statusId_y,claim_ratio,days_to_departure
2842,1047,291,2025-07-03 16:36:09.717520,8,Robert Molina,user1047@example.com,931.956.1213x854,115.95,2025-07-03 23:36:09.717520,201.6,1.0,Paris,New York,2025-05-12 01:58:09.717520,2025-05-12 07:16:09.717520,2,1.7386804657179817,-53
2843,876,322,2025-08-08 05:36:09.717520,8,Jordan Fritz,user876@example.com,334-931-7316x00315,473.02,2025-08-09 10:36:09.717520,44.16,1.0,Madrid,Toronto,2025-06-12 17:51:09.717520,2025-06-13 02:13:09.717520,2,0.09335757473256945,-57
2844,896,199,2025-05-09 13:36:09.717520,8,Andrew Scott,user896@example.com,5546197438,545.41,2025-05-10 17:36:09.717520,0.0,0.0,Toronto,Dubai,2025-11-14 05:17:09.717520,2025-11-14 12:12:09.717520,6,0.0,188
2845,252,186,2024-12-27 11:36:09.717520,9,Morgan Perry,user252@example.com,651-762-6832x211,550.21,2024-12-29 15:36:09.717520,0.0,0.0,Dubai,Madrid,2025-08-06 06:04:09.717520,2025-08-06 13:21:09.717520,2,0.0,221
2846,569,56,2025-09-07 03:36:09.717520,8,Anna Vasquez,user569@example.com,868.646.0087,515.96,2025-09-09 16:36:09.717520,0.0,0.0,Istanbul,Rome,2025-05-29 07:08:09.717520,2025-05-29 14:51:09.717520,6,0.0,-101
2847,197,474,2025-11-16 23:36:09.717520,8,John Castillo,user197@example.com,789-349-4752x5694,670.24,2025-11-17 12:36:09.717520,0.0,0.0,Baku,Madrid,2025-10-01 17:37:09.717520,2025-10-01 22:40:09.717520,3,0.0,-47
2848,1161,31,2024-12-05 13:36:09.717520,8,Paul Cohen,user1161@example.com,001-948-457-0160,716.33,2024-12-08 11:36:09.717520,0.0,0.0,Rome,Istanbul,2025-04-06 16:48:09.717520,2025-04-07 00:56:09.717520,2,0.0,122
2849,568,146,2025-07-08 17:36:09.717520,8,Andrea Oconnor,user568@example.com,661-493-4040,534.42,2025-07-10 22:36:09.717520,0.0,0.0,Berlin,Rome,2024-12-12 08:01:09.717520,2024-12-12 13:01:09.717520,2,0.0,-209
2850,1237,293,2025-04-16 03:36:09.717520,8,Amanda Rodriguez,user1237@example.com,001-657-578-1640x83760,271.46,2025-04-17 23:36:09.717520,0.0,0.0,Istanbul,Madrid,2025-07-15 06:52:09.717520,2025-07-15 15:05:09.717520,2,0.0,90
2851,485,78,2024-12-12 03:36:09.717520,8,Brandon Howell,user485@example.com,308.315.1583x207,684.64,2024-12-14 01:36:09.717520,0.0,0.0,Madrid,New York,2024-12-14 22:57:09.717520,2024-12-15 06:43:09.717520,2,0.0,2
2852,451,88,2025-06-14 16:36:09.717520,8,Jessica Huff,user451@example.com,367-990-6211,401.58,2025-06-16 19:36:09.717520,0.0,0.0,Berlin,Istanbul,2025-09-15 11:58:09.717520,2025-09-15 19:40:09.717520,2,0.0,92
2853,36,489,2025-02-20 12:36:09.717520,8,Jennifer Ruiz,user36@example.com,(663)300-5736x847,191.29,2025-02-22 05:36:09.717520,0.0,0.0,Rome,New York,2024-12-05 18:49:09.717520,2024-12-05 23:33:09.717520,1,0.0,-77
2854,553,415,2025-08-05 13:36:09.717520,8,Cynthia Ortiz,user553@example.com,810.537.2073,755.88,2025-08-08 07:36:09.717520,0.0,0.0,Berlin,Madrid,2025-09-07 04:44:09.717520,2025-09-07 13:34:09.717520,2,0.0,32
2855,833,114,2025-04-03 00:36:09.717520,8,Daniel Osborn,user833@example.com,922.639.8603x4354,407.67,2025-04-03 20:36:09.717520,0.0,0.0,Toronto,Berlin,2025-07-12 14:05:09.717520,2025-07-12 19:49:09.717520,2,0.0,100
2856,356,470,2025-03-22 18:36:09.717520,8,Kelsey Moore,user356@example.com,001-530-860-9403x152,555.84,2025-03-23 17:36:09.717520,0.0,0.0,Toronto,Paris,2025-10-27 20:07:09.717520,2025-10-28 04:03:09.717520,2,0.0,219
2857,490,344,2025-05-06 23:36:09.717520,8,Tammy Romero,user490@example.com,8914125740,190.03,2025-05-07 15:36:09.717520,0.0,0.0,New York,Baku,2025-08-25 12:29:09.717520,2025-08-25 15:21:09.717520,2,0.0,110
2858,1229,435,2025-06-16 00:36:09.717520,8,Sheri Gross MD,user1229@example.com,+1-832-801-2407x0809,373.98,2025-06-17 05:36:09.717520,222.21,1.0,Istanbul,Toronto,2025-09-02 05:45:09.717520,2025-09-02 10:50:09.717520,2,0.5941761591528959,78
2859,206,434,2025-01-10 23:36:09.717520,8,Patricia Hernandez,user206@example.com,6889127966,486.83,2025-01-13 03:36:09.717520,0.0,0.0,Madrid,Toronto,2025-04-26 07:21:09.717520,2025-04-26 14:48:09.717520,3,0.0,105
2860,907,77,2025-06-15 05:36:09.717520,8,Paul Cook,user907@example.com,320-272-1136,182.26,2025-06-16 15:36:09.717520,0.0,0.0,Rome,Berlin,2025-06-18 00:10:09.717520,2025-06-18 04:41:09.717520,2,0.0,2
2861,48,278,2025-04-18 16:36:09.717520,10,Victoria Murray,user48@example.com,913-937-3349x12578,725.16,2025-04-19 16:36:09.717520,0.0,0.0,Madrid,Toronto,2024-12-20 11:38:09.717520,2024-12-20 15:23:09.717520,2,0.0,-120
2862,1007,224,2025-08-25 20:36:09.717520,8,Donna Mitchell,user1007@example.com,(966)517-0723,326.38,2025-08-27 03:36:09.717520,0.0,0.0,Istanbul,Madrid,2025-03-24 10:56:09.717520,2025-03-24 13:49:09.717520,3,0.0,-155
2863,1023,260,2025-10-11 22:36:09.717520,9,Donald Harrison,user1023@example.com,001-940-710-5851,91.98,2025-10-14 00:36:09.717520,0.0,0.0,New York,Berlin,2025-01-09 18:48:09.717520,2025-01-09 23:56:09.717520,2,0.0,-276
2864,1243,106,2025-06-08 14:36:09.717520,8,Robert Barajas,user1243@example.com,+1-419-613-3839x6842,444.67,2025-06-10 23:36:09.717520,0.0,0.0,Istanbul,Toronto,2025-07-02 06:14:09.717520,2025-07-02 11:03:09.717520,2,0.0,23
2865,1231,429,2025-11-23 07:36:09.717520,8,James Harris,user1231@example.com,320.691.7286x0681,282.86,2025-11-23 07:36:09.717520,0.0,0.0,New York,Paris,2025-06-18 20:17:09.717520,2025-06-18 22:07:09.717520,5,0.0,-158
2866,828,107,2025-03-21 20:36:09.717520,8,Katrina Stephens,user828@example.com,+1-967-835-9274,358.63,2025-03-24 14:36:09.717520,0.0,0.0,Dubai,New York,2025-05-02 05:03:09.717520,2025-05-02 10:39:09.717520,2,0.0,41
2867,562,128,2025-04-27 17:36:09.717520,8,Adrian Pierce,user562@example.com,2402900831,439.86,2025-04-30 04:36:09.717520,0.0,0.0,New York,London,2025-06-14 17:34:09.717520,2025-06-14 21:29:09.717520,1,0.0,47
2868,962,492,2024-12-13 07:36:09.717520,10,Travis Tate,user962@example.com,(305)638-5106x87728,609.72,2024-12-15 08:36:09.717520,0.0,0.0,Toronto,Paris,2025-02-22 00:40:09.717520,2025-02-22 01:58:09.717520,1,0.0,70
2869,500,331,2025-11-22 12:36:09.717520,8,Charles Ramos,user500@example.com,(941)560-5165x902,635.2,2025-11-23 12:36:09.717520,162.02,1.0,London,New York,2024-12-30 04:02:09.717520,2024-12-30 11:37:09.717520,2,0.25506926952141057,-328
2870,45,200,2025-09-18 21:36:09.717520,8,Teresa Miller,user45@example.com,9642017519,136.07,2025-09-19 00:36:09.717520,0.0,0.0,Rome,London,2025-07-13 13:06:09.717520,2025-07-13 21:46:09.717520,2,0.0,-68
2871,42,252,2025-07-12 09:36:09.717520,8,Kent Jones,user42@example.com,879-707-3721x45712,764.64,2025-07-13 03:36:09.717520,715.57,1.0,Rome,Madrid,2025-11-28 13:11:09.717520,2025-11-28 19:08:09.717520,2,0.9358260096254447,139
2872,869,46,2025-07-11 18:36:09.717520,8,Tina Martinez,user869@example.com,+1-624-340-1474x2113,395.47,2025-07-14 16:36:09.717520,0.0,0.0,Paris,Madrid,2025-03-15 08:16:09.717520,2025-03-15 13:48:09.717520,2,0.0,-119
2873,552,188,2025-04-13 01:36:09.717520,8,Shelley Johnson,user552@example.com,(279)471-4295,556.01,2025-04-15 01:36:09.717520,0.0,0.0,Dubai,Toronto,2025-11-06 19:38:09.717520,2025-11-07 00:03:09.717520,6,0.0,207
2874,449,438,2025-09-26 06:36:09.717520,8,Kevin Potter,user449@example.com,(609)308-3081,269.04,2025-09-26 09:36:09.717520,135.1,1.0,Madrid,Istanbul,2025-07-21 06:14:09.717520,2025-07-21 07:33:09.717520,2,0.5021558132619685,-68
2875,1088,415,2025-03-10 11:36:09.717520,11,Paul Wood,user1088@example.com,835.275.3569x6219,477.64,2025-03-12 11:36:09.717520,0.0,0.0,Berlin,Madrid,2025-09-07 04:44:09.717520,2025-09-07 13:34:09.717520,2,0.0,180
2876,747,25,2025-03-27 12:36:09.717520,8,Carolyn Wang,user747@example.com,+1-738-926-3810x378,82.99,2025-03-29 22:36:09.717520,430.87,1.0,Rome,New York,2025-08-22 00:43:09.717520,2025-08-22 04:57:09.717520,1,5.191830341004941,147
2877,326,48,2025-10-12 08:36:09.717520,8,Angela Davis,user326@example.com,418-284-1107,183.43,2025-10-13 08:36:09.717520,0.0,0.0,London,Rome,2025-02-21 10:04:09.717520,2025-02-21 17:39:09.717520,1,0.0,-233
2878,513,41,2025-08-25 18:36:09.717520,8,Patricia Stanley,user513@example.com,+1-948-503-5706,186.65,2025-08-27 07:36:09.717520,0.0,0.0,London,Rome,2025-07-22 21:35:09.717520,2025-07-22 23:35:09.717520,2,0.0,-34
2879,601,73,2025-07-11 18:36:09.717520,10,Theresa Mcdowell,user601@example.com,+1-764-743-3016,130.76,2025-07-14 04:36:09.717520,0.0,0.0,Dubai,Istanbul,2025-11-30 19:51:09.717520,2025-12-01 01:12:09.717520,2,0.0,142
2880,381,118,2025-06-27 19:36:09.717520,8,Brittany Morgan,user381@example.com,901.235.6877,383.98,2025-06-29 11:36:09.717520,0.0,0.0,Dubai,Toronto,2025-10-30 01:34:09.717520,2025-10-30 06:45:09.717520,6,0.0,124
2881,137,119,2025-01-17 05:36:09.717520,8,Troy Moon,user137@example.com,688.565.9124,51.17,2025-01-19 05:36:09.717520,0.0,0.0,Madrid,New York,2025-01-16 01:58:09.717520,2025-01-16 09:19:09.717520,2,0.0,-2
2882,361,148,2025-09-07 01:36:09.717520,10,Heather Fleming,user361@example.com,966.620.6772x548,725.16,2025-09-07 05:36:09.717520,0.0,0.0,Toronto,Berlin,2025-11-13 10:25:09.717520,2025-11-13 14:05:09.717520,1,0.0,67
2883,344,121,2024-12-08 16:36:09.717520,8,Kelly Kim,user344@example.com,(527)578-9748,707.43,2024-12-11 02:36:09.717520,0.0,0.0,Madrid,Toronto,2024-12-19 00:41:09.717520,2024-12-19 06:57:09.717520,2,0.0,10
2884,158,35,2025-01-20 18:36:09.717520,8,Luke Miranda,user158@example.com,671-834-3015,514.37,2025-01-23 04:36:09.717520,0.0,0.0,Dubai,Berlin,2025-07-05 09:22:09.717520,2025-07-05 17:31:09.717520,2,0.0,165
2885,367,274,2025-02-02 00:36:09.717520,8,Angela Hanson,user367@example.com,+1-958-306-5270x4943,392.48,2025-02-02 20:36:09.717520,259.22,1.0,Berlin,Madrid,2025-06-24 21:38:09.717520,2025-06-25 04:41:09.717520,2,0.6604667753770893,142
2886,756,371,2025-03-01 14:36:09.717520,8,Johnny Harris,user756@example.com,(429)484-0606x05952,539.4,2025-03-04 06:36:09.717520,0.0,0.0,Rome,Dubai,2025-05-18 00:57:09.717520,2025-05-18 08:49:09.717520,3,0.0,77
2887,383,126,2024-12-04 20:36:09.717520,10,Lisa Davis,user383@example.com,677-801-3546x058,758.41,2024-12-07 11:36:09.717520,0.0,0.0,Paris,Istanbul,2025-07-24 14:17:09.717520,2025-07-24 17:48:09.717520,5,0.0,231
2888,558,263,2024-12-11 02:36:09.717520,8,Michelle Lopez,user558@example.com,+1-949-468-8874x643,423.28,2024-12-13 18:36:09.717520,0.0,0.0,Baku,Istanbul,2025-01-10 12:17:09.717520,2025-01-10 17:58:09.717520,2,0.0,30
2889,117,202,2025-02-07 15:36:09.717520,8,Jasmine Johnson,user117@example.com,(654)484-9733x60721,449.02,2025-02-07 16:36:09.717520,0.0,0.0,Baku,Madrid,2025-04-25 13:17:09.717520,2025-04-25 15:56:09.717520,2,0.0,76
2890,320,434,2025-02-05 17:36:09.717520,10,Jennifer Wang,user320@example.com,001-789-763-7646x1167,56.81,2025-02-07 20:36:09.717520,0.0,0.0,Madrid,Toronto,2025-04-26 07:21:09.717520,2025-04-26 14:48:09.717520,3,0.0,79
2891,753,294,2025-04-22 00:36:09.717520,8,Kelly Hartman,user753@example.com,915-988-3862x7231,50.76,2025-04-24 16:36:09.717520,0.0,0.0,New York,Berlin,2025-09-14 08:53:09.717520,2025-09-14 11:59:09.717520,2,0.0,145
2892,359,364,2025-01-26 08:36:09.717520,8,Daniel Ellis,user359@example.com,996.508.6436x502,766.68,2025-01-27 00:36:09.717520,0.0,0.0,Istanbul,Paris,2025-01-13 16:03:09.717520,2025-01-14 00:38:09.717520,2,0.0,-13
2893,1242,387,2024-12-21 12:36:09.717520,11,Daniel Cox,user1242@example.com,001-297-363-7606x6348,411.03,2024-12-22 18:36:09.717520,0.0,0.0,Istanbul,Paris,2025-04-04 02:47:09.717520,2025-04-04 06:08:09.717520,2,0.0,103
2894,279,1,2025-04-27 00:36:09.717520,8,William Woods,user279@example.com,+1-366-628-0888x378,503.19,2025-04-27 10:36:09.717520,0.0,0.0,Istanbul,Baku,2025-04-19 17:50:09.717520,2025-04-19 21:37:09.717520,2,0.0,-8
2895,1004,347,2025-06-21 03:36:09.717520,8,Cassandra Chambers,user1004@example.com,001-665-653-5130x342,645.24,2025-06-22 09:36:09.717520,0.0,0.0,Baku,Toronto,2025-09-08 23:36:09.717520,2025-09-09 01:09:09.717520,3,0.0,79
2896,828,456,2025-08-26 00:36:09.717520,10,Katrina Stephens,user828@example.com,+1-967-835-9274,326.19,2025-08-27 22:36:09.717520,0.0,0.0,Madrid,Istanbul,2025-09-30 04:39:09.717520,2025-09-30 12:21:09.717520,6,0.0,35
2897,1065,182,2025-10-07 04:36:09.717520,8,Justin Bates,user1065@example.com,203-493-9839,213.52,2025-10-07 22:36:09.717520,0.0,0.0,Berlin,Madrid,2025-05-28 10:47:09.717520,2025-05-28 14:23:09.717520,2,0.0,-132
2898,830,385,2025-04-08 02:36:09.717520,10,Anthony Duncan,user830@example.com,(650)305-1930x81650,586.35,2025-04-10 18:36:09.717520,0.0,0.0,New York,Dubai,2025-05-28 01:42:09.717520,2025-05-28 10:28:09.717520,2,0.0,49
2899,342,258,2025-08-12 14:36:09.717520,8,Megan Hamilton,user342@example.com,+1-614-800-1132,417.22,2025-08-13 04:36:09.717520,0.0,0.0,New York,London,2025-02-05 00:08:09.717520,2025-02-05 02:01:09.717520,2,0.0,-189
2900,424,38,2025-10-03 21:36:09.717520,9,Julia Bautista,user424@example.com,+1-263-229-8349x25924,609.59,2025-10-05 21:36:09.717520,0.0,0.0,London,Istanbul,2025-09-30 13:19:09.717520,2025-09-30 17:44:09.717520,2,0.0,-4
2901,237,310,2025-06-29 22:36:09.717520,8,Laura Johnson,user237@example.com,+1-751-265-4555,539.34,2025-07-02 15:36:09.717520,0.0,0.0,Paris,London,2025-08-01 15:05:09.717520,2025-08-01 21:31:09.717520,3,0.0,32
2902,766,13,2025-05-11 01:36:09.717520,8,Amber Silva,user766@example.com,(940)524-3750x1288,611.87,2025-05-13 15:36:09.717520,0.0,0.0,Madrid,New York,2025-02-11 18:44:09.717520,2025-02-11 23:31:09.717520,2,0.0,-89
2903,33,111,2025-07-11 06:36:09.717520,8,Ashley Diaz,user33@example.com,(353)507-5521x2413,507.04,2025-07-13 10:36:09.717520,0.0,0.0,Dubai,Istanbul,2025-11-16 18:35:09.717520,2025-11-17 00:25:09.717520,3,0.0,128
2904,922,443,2025-09-29 09:36:09.717520,8,Sharon Wilson,user922@example.com,(934)217-9647,552.63,2025-10-01 20:36:09.717520,0.0,0.0,Toronto,London,2025-06-06 15:52:09.717520,2025-06-06 18:49:09.717520,2,0.0,-115
2905,619,203,2025-04-04 14:36:09.717520,7,Jacqueline Stewart,user619@example.com,861-847-9397x2600,695.47,2025-04-06 18:36:09.717520,0.0,0.0,Madrid,New York,2025-09-24 04:26:09.717520,2025-09-24 05:54:09.717520,5,0.0,172
2906,466,463,2025-07-12 18:36:09.717520,8,Daniel Reed,user466@example.com,8574564391,485.07,2025-07-13 03:36:09.717520,262.67,1.0,Berlin,Rome,2025-02-27 11:01:09.717520,2025-02-27 19:36:09.717520,3,0.5415094728595873,-136
2907,956,365,2025-07-26 21:36:09.717520,10,Sean Mitchell,user956@example.com,986-269-6440x37271,344.94,2025-07-29 02:36:09.717520,167.69,1.0,Madrid,Istanbul,2024-12-13 12:58:09.717520,2024-12-13 15:36:09.717520,2,0.48614251753928217,-226
2908,949,67,2025-06-30 11:36:09.717520,8,Amy Greer,user949@example.com,366.419.0984x46050,200.64,2025-07-01 06:36:09.717520,0.0,0.0,London,Baku,2024-12-23 18:06:09.717520,2024-12-23 20:35:09.717520,2,0.0,-189
2909,299,460,2025-10-23 13:36:09.717520,8,Hannah Olson,user299@example.com,627.288.2639x780,559.12,2025-10-25 19:36:09.717520,0.0,0.0,Istanbul,Toronto,2025-06-01 17:04:09.717520,2025-06-01 22:33:09.717520,2,0.0,-144
2910,109,180,2025-07-26 22:36:09.717520,10,Carlos Robinson,user109@example.com,983-292-4025x533,702.6,2025-07-27 16:36:09.717520,0.0,0.0,New York,Rome,2025-01-27 19:12:09.717520,2025-01-28 00:03:09.717520,2,0.0,-181
2911,888,40,2025-10-02 19:36:09.717520,8,David Ho,user888@example.com,001-640-398-2369x37656,117.8,2025-10-05 04:36:09.717520,0.0,0.0,Toronto,New York,2025-05-10 18:49:09.717520,2025-05-11 01:04:09.717520,2,0.0,-146
2912,1050,283,2025-08-01 11:36:09.717520,10,Tara Lawrence,user1050@example.com,+1-599-591-4117x86729,611.47,2025-08-01 20:36:09.717520,0.0,0.0,Baku,New York,2025-04-15 07:26:09.717520,2025-04-15 12:12:09.717520,1,0.0,-109
2913,982,35,2025-05-29 20:36:09.717520,8,Kelly Glenn,user982@example.com,811-354-1012x96980,748.26,2025-06-01 10:36:09.717520,0.0,0.0,Dubai,Berlin,2025-07-05 09:22:09.717520,2025-07-05 17:31:09.717520,2,0.0,36
2914,1038,85,2024-12-05 13:36:09.717520,8,Angela Campbell,user1038@example.com,(227)644-0009x41323,485.56,2024-12-08 13:36:09.717520,0.0,0.0,Istanbul,Berlin,2025-07-27 08:52:09.717520,2025-07-27 15:02:09.717520,2,0.0,233
2915,1151,139,2024-12-30 10:36:09.717520,8,John Gardner,user1151@example.com,001-837-417-0836,300.98,2025-01-02 06:36:09.717520,0.0,0.0,Berlin,Baku,2024-12-23 21:26:09.717520,2024-12-23 22:44:09.717520,2,0.0,-7
2916,1068,191,2024-12-13 00:36:09.717520,8,Jay Campbell,user1068@example.com,001-346-989-4290x094,405.65,2024-12-15 01:36:09.717520,0.0,0.0,New York,Paris,2025-08-14 04:29:09.717520,2025-08-14 10:33:09.717520,2,0.0,244
2917,943,178,2025-10-14 20:36:09.717520,8,Daniel Cole,user943@example.com,(281)573-2106x2467,294.24,2025-10-17 03:36:09.717520,0.0,0.0,Rome,Dubai,2024-12-26 20:14:09.717520,2024-12-27 01:36:09.717520,2,0.0,-293
2918,105,411,2025-08-22 04:36:09.717520,8,Nicholas Mitchell,user105@example.com,480.744.5207x7426,542.64,2025-08-24 05:36:09.717520,0.0,0.0,Madrid,Dubai,2025-07-19 13:16:09.717520,2025-07-19 15:41:09.717520,2,0.0,-34
2919,898,389,2025-08-06 23:36:09.717520,8,Amanda Wilson,user898@example.com,001-972-680-9245x1080,343.32,2025-08-08 06:36:09.717520,0.0,0.0,Madrid,Baku,2025-10-10 17:04:09.717520,2025-10-11 00:28:09.717520,1,0.0,64
2920,75,342,2025-09-07 09:36:09.717520,8,Steven Lee,user75@example.com,001-829-647-9591x66702,167.45,2025-09-09 22:36:09.717520,0.0,0.0,Rome,Berlin,2025-08-08 10:17:09.717520,2025-08-08 18:46:09.717520,2,0.0,-30
2921,1037,35,2025-02-16 22:36:09.717520,8,Anthony Lin,user1037@example.com,9349101869,106.81,2025-02-18 12:36:09.717520,0.0,0.0,Dubai,Berlin,2025-07-05 09:22:09.717520,2025-07-05 17:31:09.717520,2,0.0,138
2922,901,375,2025-10-21 18:36:09.717520,8,Destiny Hobbs,user901@example.com,620-799-8336x417,444.73,2025-10-24 02:36:09.717520,0.0,0.0,Toronto,New York,2025-03-03 08:25:09.717520,2025-03-03 10:11:09.717520,2,0.0,-233
2923,403,48,2025-10-11 22:36:09.717520,8,Nicole Shaw,user403@example.com,484-739-7118x61428,647.37,2025-10-13 17:36:09.717520,0.0,0.0,London,Rome,2025-02-21 10:04:09.717520,2025-02-21 17:39:09.717520,1,0.0,-233
2924,452,22,2024-12-22 19:36:09.717520,7,Lisa Owens,user452@example.com,927.709.3872x77888,166.35,2024-12-25 17:36:09.717520,0.0,0.0,Berlin,Paris,2024-12-29 18:32:09.717520,2024-12-29 20:37:09.717520,3,0.0,6
2925,273,100,2025-07-03 04:36:09.717520,8,John Wilkins,user273@example.com,001-637-779-9826,467.28,2025-07-04 07:36:09.717520,0.0,0.0,Dubai,Berlin,2025-09-28 03:14:09.717520,2025-09-28 08:20:09.717520,3,0.0,86
2926,311,219,2025-09-07 04:36:09.717520,8,Drew Castillo,user311@example.com,251-344-5640,637.88,2025-09-07 17:36:09.717520,0.0,0.0,Madrid,Toronto,2025-08-27 23:46:09.717520,2025-08-28 04:37:09.717520,2,0.0,-11
2927,432,1,2025-01-02 15:36:09.717520,10,Emily Martinez,user432@example.com,523.420.5448,506.26,2025-01-03 05:36:09.717520,347.24,1.0,Istanbul,Baku,2025-04-19 17:50:09.717520,2025-04-19 21:37:09.717520,2,0.6858926243432228,107
2928,544,373,2025-08-04 12:36:09.717520,8,Kelly Salas,user544@example.com,+1-351-763-6400x86969,445.37,2025-08-07 09:36:09.717520,0.0,0.0,Madrid,Rome,2025-04-29 10:20:09.717520,2025-04-29 18:56:09.717520,3,0.0,-98
2929,340,474,2025-11-10 01:36:09.717520,8,Bianca Cruz,user340@example.com,782-459-9034,275.24,2025-11-12 15:36:09.717520,0.0,0.0,Baku,Madrid,2025-10-01 17:37:09.717520,2025-10-01 22:40:09.717520,3,0.0,-40
2930,942,416,2025-05-25 05:36:09.717520,8,Michele Herrera,user942@example.com,001-841-470-6657x47210,249.56,2025-05-26 02:36:09.717520,0.0,0.0,Baku,Istanbul,2025-01-20 07:26:09.717520,2025-01-20 15:27:09.717520,2,0.0,-125
2931,763,436,2025-07-28 18:36:09.717520,8,Herbert Smith,user763@example.com,236.920.9248,563.34,2025-07-30 00:36:09.717520,0.0,0.0,New York,Paris,2025-02-18 03:56:09.717520,2025-02-18 11:33:09.717520,2,0.0,-161
2932,1123,456,2025-05-19 06:36:09.717520,8,Laura Miller,user1123@example.com,(435)699-9777,594.48,2025-05-20 06:36:09.717520,0.0,0.0,Madrid,Istanbul,2025-09-30 04:39:09.717520,2025-09-30 12:21:09.717520,6,0.0,133
2933,1079,80,2025-11-07 07:36:09.717520,9,Mario Simmons,user1079@example.com,402-759-7994,287.07,2025-11-09 06:36:09.717520,0.0,0.0,Baku,London,2025-10-25 23:44:09.717520,2025-10-26 07:55:09.717520,1,0.0,-13
2934,1208,267,2025-11-14 18:36:09.717520,8,Emily Avila,user1208@example.com,877-367-9322,457.2,2025-11-17 01:36:09.717520,0.0,0.0,London,Madrid,2025-05-13 10:31:09.717520,2025-05-13 16:56:09.717520,2,0.0,-186
2935,503,116,2024-12-11 23:36:09.717520,8,Elizabeth Walker,user503@example.com,464.606.0651,51.13,2024-12-14 23:36:09.717520,0.0,0.0,Madrid,Rome,2025-10-05 18:37:09.717520,2025-10-05 20:51:09.717520,6,0.0,297
2936,673,482,2025-08-17 19:36:09.717520,8,Jenny Richards,user673@example.com,494.798.3695x338,652.79,2025-08-20 15:36:09.717520,0.0,0.0,Toronto,London,2025-01-26 03:31:09.717520,2025-01-26 09:35:09.717520,2,0.0,-204
2937,829,27,2025-09-28 19:36:09.717520,8,Jennifer Noble,user829@example.com,546.537.3336x42313,384.9,2025-10-01 10:36:09.717520,0.0,0.0,Baku,Berlin,2025-01-03 12:31:09.717520,2025-01-03 18:35:09.717520,2,0.0,-269
2938,528,55,2025-02-14 03:36:09.717520,8,Carl Peterson,user528@example.com,680.374.4999x609,639.35,2025-02-16 21:36:09.717520,0.0,0.0,Paris,Berlin,2024-12-13 07:48:09.717520,2024-12-13 15:09:09.717520,2,0.0,-63
2939,449,451,2025-04-07 00:36:09.717520,10,Kevin Potter,user449@example.com,(609)308-3081,225.48,2025-04-09 08:36:09.717520,0.0,0.0,Paris,Toronto,2025-04-04 14:36:09.717520,2025-04-04 21:37:09.717520,2,0.0,-3
2940,202,358,2025-09-04 02:36:09.717520,8,Natasha Pierce,user202@example.com,(241)793-7767,198.97,2025-09-06 11:36:09.717520,0.0,0.0,London,Istanbul,2025-08-14 09:58:09.717520,2025-08-14 11:04:09.717520,2,0.0,-21
2941,819,215,2025-09-16 20:36:09.717520,8,Pamela Griffin,user819@example.com,781-788-0255x7462,739.91,2025-09-19 07:36:09.717520,0.0,0.0,Toronto,London,2025-10-01 22:45:09.717520,2025-10-02 01:56:09.717520,3,0.0,15
2942,497,84,2025-10-16 01:36:09.717520,10,Melissa Riley,user497@example.com,001-970-618-4317x669,50.39,2025-10-16 11:36:09.717520,0.0,0.0,Paris,Berlin,2024-12-11 05:45:09.717520,2024-12-11 09:53:09.717520,2,0.0,-309
2943,136,397,2025-05-09 11:36:09.717520,8,Brenda Ho PhD,user136@example.com,+1-356-374-1620,233.66,2025-05-10 19:36:09.717520,0.0,0.0,Berlin,London,2025-03-05 21:29:09.717520,2025-03-06 06:08:09.717520,1,0.0,-65
